Location,J,I,Ld,Lv,Wa,Wp,Dd,Dv,In,Delta
E. Russia,16.874,-5.62172,3.13732,1.77275,1.70496,1.44646,1.7789,3.29262,1.46952,0.143334
E. Russia,10.1404,-6.78191,2.68669,1.9804,1.68661,1.39714,2.03767,3.17733,1.40037,0.172271
E. Russia,11.9091,-3.04915,2.13466,1.72957,1.52903,0.992793,1.47457,2.44117,1.08873,0.178764
E. Russia,5.50137,-3.22616,2.0846,1.38065,1.30892,1.22401,1.44879,2.14862,0.907204,0.105713
E. Russia,7.00798,-6.10312,2.85438,1.95761,1.85907,1.44308,2.0919,3.11912,1.23509,0.109994
E. Russia,4.16971,-2.02854,4.47234,3.17251,2.96553,2.53951,3.57046,4.82544,2.33721,0.131721
E. Russia,6.79588,-4.99593,4.58033,3.32311,2.81976,2.24187,3.27524,4.90603,1.80441,0.25752
Greenland,5.42758,-4.49302,1.85156,1.5019,1.24783,1.40242,1.49565,2.34827,0.814259,0.0476841
Greenland,-3.33562,-0.565401,1.99482,1.16249,1.63318,1.48584,1.22415,2.10465,0.829534,0.093641
Greenland,4.51434,-2.91819,3.38405,2.54892,2.25701,2.44178,2.69402,3.85033,2.17339,0.378989
Greenland,-2.26907,1.6694,4.68661,3.4606,3.20903,3.14432,3.06484,5.13535,2.33323,0.130561
Greenland,5.96226,-5.72171,3.34876,2.12087,2.16198,2.06701,2.37636,3.63365,2.29832,0.0940756
Greenland,15.5109,-10.2253,1.82948,1.4274,1.36562,0.982144,1.21038,1.73119,0.705509,0.100703
Greenland,-9.58607,5.12339,3.56717,2.65293,2.49318,2.16893,2.3566,3.93388,2.15899,0.259833
Greenland,-8.15293,4.2264,2.59639,1.67129,1.60825,1.53833,2.16004,2.2093,1.46524,0.0612527
Greenland,8.40252,-5.44272,4.54995,2.81294,2.48965,2.15499,2.86806,5.05541,2.13672,0.327727
Greenland,6.70783,-5.10249,2.38479,1.6309,1.68269,1.46166,1.86208,2.89954,1.30339,0.0882386
Greenland,9.07904,-3.48219,3.11675,2.57413,1.97022,1.67636,1.95516,3.49612,1.32672,0.348697
Greenland,7.70175,-8.35646,2.60672,2.01417,1.50245,1.1912,1.9602,2.88786,1.08319,0.16897
Greenland,7.46519,-7.16143,1.5422,1.14218,0.963313,0.794902,1.1083,1.76653,0.712672,0.110764
Greenland,-3.45979,2.29478,3.46434,2.02835,1.87837,1.76084,2.60933,3.12841,1.97081,0.104967
Greenland,10.004,-5.7898,2.75646,1.84729,2.06214,1.62386,1.98755,3.41857,1.60903,0.118993
Greenland,10.899,-6.71525,2.22542,1.37247,1.50334,1.36589,1.45457,2.4342,1.28331,0.109915
Greenland,9.66725,-7.44645,2.07552,1.28305,1.29393,1.22663,1.61699,2.24536,1.28958,0.165211
Greenland,8.75188,-5.12409,1.97613,1.12663,1.25345,1.13442,1.6503,2.39471,1.28586,0.165372
Greenland,21.465,-11.1428,2.47296,2.21361,2.30577,1.78102,2.37211,3.56473,0.889944,0.239697
Greenland,8.35569,-4.6678,1.12281,0.827589,0.76321,0.631147,0.830408,1.0493,0.631358,0.0533621
Greenland,5.98361,-4.13414,1.1616,0.806696,0.853686,0.67249,0.78259,1.08294,0.593268,0.0553452
Greenland,9.84761,-5.5134,2.73972,1.87141,1.89705,1.95285,2.02292,3.02981,1.39162,0.171782
Greenland,-10.8985,2.80021,3.56541,2.32613,2.42584,2.62091,2.77241,3.63473,2.23463,0.332204
Greenland,4.65605,-2.49877,4.96897,2.99479,2.88735,2.80133,3.16321,5.80639,2.08944,0.321031
Greenland,11.5366,-7.54942,1.72093,1.23731,1.09408,0.887746,1.21446,1.9835,1.00072,0.111499
Greenland,19.3752,-5.38705,1.17041,0.925895,0.858306,0.596763,1.11611,1.57257,0.895287,0.0826882
Greenland,21.7157,-9.92909,1.36631,1.12873,1.10071,0.761015,1.305,1.76756,0.980647,0.10716
Greenland,21.6783,-7.4008,3.89201,3.46849,3.00414,1.94223,2.2477,5.10761,1.6653,0.110255
Greenland,14.5502,-4.93159,1.72504,1.79936,1.69646,1.11164,1.35443,2.40837,1.11736,0.121639
Greenland,15.501,-4.37547,2.61545,1.75316,1.37973,1.11102,1.52167,3.04118,0.959837,0.0873664
Greenland,13.7727,-4.69075,1.56597,1.70435,1.40636,0.919465,1.24777,2.38449,0.637361,0.125363
Greenland,18.2552,-13.2796,1.76839,1.18199,1.17083,0.87111,1.11664,1.79001,0.509175,0.138985
Greenland,14.6959,-8.31302,2.40088,1.73833,1.55236,1.17259,1.46244,2.7947,0.817908,0.279347
Greenland,14.8041,-6.31797,1.82497,1.54806,1.39314,1.08865,1.40985,2.16723,1.0506,0.168359
Greenland,13.9335,-4.3972,3.14454,2.28396,2.20783,1.87233,2.29194,3.4155,1.7072,0.294897
Greenland,11.3359,-5.14247,1.26592,0.904117,0.809043,0.706536,0.932546,1.3688,0.680516,0.203271
Greenland,11.6568,-7.42606,1.8291,1.35226,1.37483,1.14774,1.4331,1.88285,1.01018,0.245242
Greenland,6.94016,-2.77764,3.01408,2.15413,2.12303,1.78772,2.22729,3.11079,1.24948,0.490769
Greenland,11.7182,-5.98684,2.57061,1.71004,1.58442,1.40975,1.91979,2.74383,1.31424,0.222406
Greenland,2.86719,-2.74938,3.35236,2.26212,2.03174,1.97548,2.2047,3.8387,1.48504,0.139197
Greenland,12.43,-5.47946,1.2714,0.791023,0.757741,0.538482,0.873014,1.26231,0.619631,0.226031
Greenland,8.32874,-5.21718,1.83652,1.31347,1.12064,1.38076,1.38685,1.73856,0.938482,0.314311
Greenland,10.3628,-4.39472,2.5431,1.66661,1.63676,1.57158,1.95777,2.75654,1.47547,0.263604
Greenland,-1.1926,0.746594,2.59202,2.13618,1.97432,1.82992,2.08628,2.79939,1.24642,0.308148
Greenland,-2.67166,3.23013,3.55189,2.00687,2.21903,2.41271,2.65989,3.40803,1.87698,0.552905
Greenland,15.3398,-8.05958,4.6712,3.19845,3.12436,2.39814,3.51495,5.26289,2.45717,0.40783
Greenland,8.47497,-5.70066,3.37031,2.131,2.10444,1.93325,2.51283,3.59859,2.13111,0.310773
Greenland,3.17959,-3.31555,1.34842,1.04772,0.860135,0.813437,1.05832,1.4265,0.764614,0.0773433
Greenland,9.71175,-5.80918,1.34665,0.977005,0.986208,0.900773,0.794882,1.62819,0.662794,0.0715359
Greenland,16.0425,-7.48894,1.8145,1.45189,1.23142,1.04816,1.14916,2.31554,1.00999,0.212287
Greenland,12.7432,-8.28185,1.62407,1.09453,1.09876,0.924812,1.01005,1.81003,0.83752,0.258311
Greenland,10.3883,-4.46055,1.65929,1.139,1.06411,0.925851,1.10473,1.66628,0.639346,0.210763
Greenland,16.1438,-8.30131,1.09609,0.816958,0.924146,0.751083,0.631071,1.35252,0.581135,0.0538573
Greenland,6.43266,-5.86512,1.01202,0.914467,0.763495,0.653242,0.665634,1.2837,0.674448,0.0673669
Greenland,14.7253,-8.09952,4.66923,3.75713,3.33321,2.84253,2.6124,4.92639,1.95862,0.30486
Greenland,11.8382,-5.87786,4.39289,3.12073,2.82882,2.11073,3.44162,4.98603,2.22477,0.127512
Greenland,-2.69738,0.875489,5.34993,3.25446,2.55588,3.24471,3.54662,5.13843,2.61222,0.341477
Greenland,12.1755,-4.15809,4.04825,3.33503,2.71902,2.46996,4.02202,5.93047,2.50332,0.41351
Greenland,8.28702,-3.7183,2.28713,1.37543,1.36663,1.26437,1.80318,1.9825,1.10582,0.127472
Greenland,4.5758,-2.68864,1.8915,1.13816,0.948728,1.06403,1.21327,2.24195,0.961007,0.283775
Greenland,0.653377,-0.214175,4.77332,2.60589,2.94992,3.02936,3.66876,4.57524,2.01722,0.181243
Greenland,-3.47572,0.9375,3.32843,2.22251,2.19498,2.07309,2.11189,3.99903,1.77194,0.196095
Greenland,7.95188,-3.14563,2.76538,1.89102,1.71388,1.47788,2.12095,2.57183,1.42154,0.201739
Greenland,8.32329,-3.80517,3.65878,2.29916,2.2958,2.31637,2.77059,3.87794,1.70717,0.155685
Greenland,7.81783,-2.26903,4.8368,2.64396,3.14243,2.83904,3.69952,5.00904,2.26581,0.223041
Greenland,10.1286,-2.21094,2.94727,1.69371,1.74596,1.82627,2.06619,2.8773,1.36412,0.106583
Greenland,7.23192,-4.25259,3.96314,2.63103,2.59699,2.55397,2.24325,3.25076,1.70716,0.20949
Greenland,7.62475,-3.38363,5.00784,3.48139,3.2368,3.43312,3.78559,5.46206,2.98372,0.185619
Greenland,-11.0258,4.39014,3.80962,2.62579,2.55813,2.37122,3.03205,3.78216,2.03507,0.382446
Greenland,5.04196,-3.93364,3.37557,1.88821,1.97152,2.15556,2.32373,3.3047,1.68191,0.0881937
Greenland,6.9123,-4.8856,3.74422,2.1392,2.28702,2.54147,2.82402,3.43743,1.67772,0.361759
Greenland,2.20071,-1.85469,2.58561,1.46629,1.49153,1.356,1.79747,2.44859,1.37717,0.0927521
Greenland,-2.71695,3.33244,3.93693,1.8788,1.83938,1.98223,2.35712,3.56831,2.20825,0.385447
Greenland,9.17869,-5.59547,3.10669,2.12968,1.94989,2.04291,2.47484,3.1075,1.42755,0.443448
Greenland,-12.1006,7.33947,2.33915,1.56021,1.46103,1.21438,2.94139,4.65917,1.98749,0.283111
Greenland,-3.90458,4.42607,3.52627,2.38716,2.43088,2.45278,2.66629,3.77392,2.06757,0.473768
Greenland,2.3228,-1.82426,2.41516,1.51704,1.74919,1.72808,1.8613,2.44484,1.2358,0.210429
Greenland,-4.49036,2.74588,3.65411,2.7181,3.26646,3.12347,3.16174,4.4674,1.9313,0.208623
Greenland,-4.98693,3.56331,3.04162,1.51257,1.96809,1.76727,1.86177,3.4512,1.39615,0.337871
Greenland,2.11103,-1.11607,2.6966,1.78188,1.69781,1.64245,2.13681,2.87878,1.51881,0.275332
Greenland,4.1381,-2.53305,2.15779,0.898405,0.985705,0.835212,1.36713,1.7903,0.873108,0.173845
Greenland,-6.40684,4.72628,2.19223,1.51576,1.39583,1.14358,1.61331,2.22364,1.23062,0.314711
Greenland,-6.34019,4.83365,1.49085,1.02797,0.921318,0.924493,1.11992,1.58179,1.00554,0.165478
Greenland,-5.59351,4.76364,2.35454,1.70745,1.69104,1.5957,2.07736,2.9339,1.45252,0.231925
Greenland,6.35252,-5.09039,5.25657,3.27465,3.52465,2.98786,2.7889,6.38171,2.90393,0.382891
Greenland,1.69198,-2.33043,2.3682,1.34231,1.43435,1.24984,1.39115,2.29383,1.04539,0.349044
Greenland,8.96743,-5.74379,3.98827,2.68503,2.44004,2.45101,3.26778,4.03178,2.15264,0.335309
Greenland,9.60804,-6.29115,2.12507,1.65472,1.10246,1.13748,1.68543,2.29557,1.26556,0.22921
Greenland,9.53613,-2.38422,3.10436,1.44723,1.81481,1.90712,2.20282,2.66462,1.41475,0.187019
Greenland,-8.48664,5.29621,2.87156,1.69445,1.88259,2.1348,1.97869,2.88341,1.60342,0.278163
Greenland,9.83369,-5.13792,2.40986,1.5703,1.57954,1.57197,1.59076,2.49395,1.20514,0.318892
Greenland,12.584,-6.80674,2.46412,1.30439,1.47557,1.49325,1.7043,3.02943,1.70063,0.190141
Greenland,-1.84445,2.8655,3.71127,1.76738,2.25807,2.13631,2.52721,3.31426,1.76776,0.298477
Greenland,3.75531,-2.96447,3.09479,1.78592,2.06702,2.10127,2.30007,2.94252,1.70099,0.163767
Greenland,0.740852,-0.872687,1.1663,0.845217,0.691645,0.713501,0.703291,1.3796,0.540488,0.0549076
Greenland,5.32724,-3.5626,1.93175,1.14719,1.17316,1.16419,0.885807,2.21219,1.05213,0.0804959
Greenland,10.0688,-5.64895,1.38712,0.956235,0.772285,0.815961,1.06208,1.36821,0.680635,0.0773702
Greenland,9.36492,-3.66859,2.80581,2.07691,1.85635,1.75456,2.44721,2.81692,1.58847,0.141833
Greenland,-2.49647,2.59531,3.08003,2.09926,2.24678,2.09804,2.28018,3.26637,1.4875,0.250032
Greenland,-4.37098,2.76954,2.09369,1.37595,1.25284,1.2422,1.33202,2.29063,0.872291,0.166768
Greenland,-7.57315,2.39039,2.24307,1.2147,1.32738,1.19398,1.60921,2.18776,1.09788,0.148801
Greenland,6.05404,-3.82969,2.17031,1.74873,1.45897,1.27272,2.1884,1.96663,1.37985,0.180622
Greenland,-0.741214,-0.136813,2.2602,1.30147,1.45562,1.48253,1.6778,2.05671,1.05263,0.214323
Greenland,16.1019,-5.25263,3.04491,2.71411,2.30367,1.92884,3.19203,4.3304,2.52039,0.325178
Greenland,-0.0131322,1.13198,1.43261,1.1134,0.907985,0.846808,1.07496,1.53303,0.753497,0.149636
Greenland,11.5503,-4.57747,1.50706,1.23853,1.11866,0.912909,1.21748,1.67616,0.925319,0.170662
Greenland,8.70181,-2.68114,2.14327,1.48902,1.55718,1.52049,1.3096,2.65241,1.31745,0.180925
Greenland,-2.75834,2.11239,3.32383,2.18501,2.29397,2.08375,2.32791,3.76697,1.88285,0.366007
Greenland,5.13228,-3.79349,3.09503,2.18514,2.06212,1.80927,2.20531,3.09426,1.59763,0.320916
Greenland,-6.07357,4.02666,3.54733,2.30537,2.26769,2.18031,2.79438,3.41749,2.03756,0.126427
Greenland,-0.0856795,0.921199,3.2565,2.02889,2.09159,2.00299,2.06085,2.87813,1.72615,0.16227
Greenland,7.63805,-7.21693,1.28183,0.784069,0.757082,0.776912,1.0072,1.22921,0.63581,0.0403779
Greenland,-6.94103,5.19747,1.16589,0.913222,0.78172,0.747137,0.983203,1.29861,0.694059,0.110375
Greenland,-11.0611,3.85586,1.92205,1.30422,1.14041,1.19269,1.296,2.03526,1.10149,0.099349
Greenland,10.4258,-7.12286,1.12998,0.813861,0.80499,0.682802,0.979938,1.21779,0.696488,0.123643
Greenland,13.9684,-6.2953,1.1296,1.05938,0.791133,0.625347,0.852325,1.195,0.628327,0.122308
Greenland,7.29947,-4.80211,1.22335,0.890411,0.821857,0.752972,0.80535,1.40996,0.734633,0.169894
Greenland,-2.78704,3.70856,1.96526,1.40194,1.10473,1.05686,1.68181,2.03016,1.14341,0.23032
Greenland,-5.24797,2.54083,3.60384,2.59982,2.26241,2.15362,2.68036,3.47544,1.92717,0.280888
Greenland,4.7549,-2.96015,4.42355,3.47766,3.19654,2.88747,3.60419,5.02077,2.86986,0.505519
Greenland,7.19263,-2.70825,5.05478,2.63082,2.70161,2.6771,3.04207,4.7924,2.45431,0.197383
Greenland,-0.921246,0.760135,3.55312,2.10716,2.02341,2.00065,1.95062,3.60689,1.77639,0.201802
Greenland,-8.7669,6.15268,3.65299,1.80332,1.98342,2.06731,2.41873,3.34175,1.8289,0.190144
Greenland,-7.55394,3.81258,2.30542,1.48715,1.45332,1.32707,1.70014,2.24618,1.20096,0.151146
Greenland,6.81809,-3.1759,2.54899,1.57267,1.69377,1.75056,1.90922,2.35975,1.27839,0.332327
Greenland,1.30645,-1.31239,2.62979,1.75913,1.69205,1.6171,1.94744,2.61524,1.36133,0.241001
Greenland,-6.61419,5.90367,3.06407,2.00169,1.94263,2.13798,2.21447,2.95742,1.71301,0.256853
Greenland,-2.41311,2.72536,3.80649,2.46973,2.39049,2.36741,2.55369,3.67419,1.87618,0.22382
Greenland,-3.91516,2.56196,5.67703,3.7992,4.03875,3.47584,3.63535,5.52075,3.13936,0.210145
Greenland,4.48818,-4.03949,3.72871,2.06725,2.21324,2.22459,1.87807,3.96262,1.79122,0.258995
Greenland,-6.65236,4.59277,3.0867,1.87959,1.91293,2.03911,1.89821,3.36441,1.62333,0.208723
Greenland,4.67545,-2.06754,3.79493,2.56109,2.55688,2.40231,2.93654,3.63095,2.35564,0.229441
Greenland,-8.19135,3.71714,2.31101,1.42537,1.38592,1.47039,1.65675,2.19229,1.12284,0.231747
Greenland,-9.75722,5.04776,2.42746,1.74788,1.53937,1.5943,1.9115,2.46151,1.45527,0.197178
Greenland,6.45822,-3.64216,3.0233,2.02162,1.88085,1.64596,1.94906,3.11787,1.58967,0.17873
Greenland,3.44288,-3.76912,2.17122,1.33668,1.38218,1.27878,1.51728,2.01692,1.31737,0.176594
Greenland,0.812749,-0.501061,1.43329,0.941378,0.949285,1.05133,0.904836,1.41118,0.761788,0.0902741
Greenland,-2.87358,2.325,2.52602,1.47358,1.53238,1.6293,1.93677,2.19898,1.24837,0.18692
Greenland,6.99519,-4.86833,1.84634,1.31692,1.16429,1.09384,1.25492,1.98103,0.960721,0.0916651
Greenland,-2.12228,3.43766,1.49806,0.880245,0.911932,0.98394,1.04227,1.43736,0.836104,0.109087
Greenland,7.31471,-4.63793,1.32431,0.895451,0.838603,0.814304,0.984153,1.27141,0.733641,0.100464
Greenland,4.03836,-0.739783,1.58979,1.12793,1.08476,1.02787,1.19452,1.6522,1.00515,0.137733
Greenland,15.7385,-9.67637,2.21701,1.81569,1.86563,1.22093,1.60706,2.62343,1.13701,0.228785
Greenland,6.54579,-6.29507,2.53035,1.57816,1.72778,1.59557,1.69185,2.60093,1.34713,0.0975339
Greenland,10.9831,-5.69502,2.28079,1.58765,1.76711,1.69852,1.62933,2.35654,1.15386,0.213886
Greenland,8.19869,-3.80539,3.18152,2.15304,1.95745,2.05211,2.21772,3.22153,1.58215,0.28408
Greenland,2.10459,-2.22981,3.06829,2.19233,1.95851,1.61235,2.30565,3.52905,1.92489,0.138111
Greenland,5.82866,-3.44759,1.75018,1.67282,1.09694,1.34559,1.41759,2.24064,1.039,0.145616
Greenland,8.95786,-5.92501,2.14099,1.56469,1.40804,1.34608,1.57404,2.4439,1.22972,0.220078
Greenland,-0.664446,0.0053429,2.99394,1.7179,1.89296,1.91092,1.91569,2.96221,1.84554,0.179913
Greenland,-7.51614,6.156,2.90207,2.41672,1.848,1.95654,2.48244,3.14776,1.81034,0.267423
Greenland,10.9019,-2.11573,2.34174,1.51415,1.57125,1.38975,1.48953,2.49342,1.48026,0.120379
Greenland,5.30226,-4.00908,1.2159,0.806215,0.79746,0.807092,0.827867,1.2505,0.698661,0.158814
Greenland,-5.98645,3.32797,3.79476,2.10865,2.33614,2.23134,2.4682,3.57941,2.07783,0.18762
Greenland,5.43172,-2.74154,2.76686,2.37837,1.94106,2.09668,2.44706,2.75072,2.03847,0.23212
Greenland,-8.6882,6.59113,3.26097,2.37413,2.13951,2.22324,1.60854,4.21744,1.71902,0.202729
Greenland,9.21139,-5.01829,1.69715,1.10532,1.22688,0.989792,1.14361,1.97407,0.910393,0.123692
Greenland,3.72922,-3.53374,1.75835,1.09988,1.12076,1.06401,1.31556,1.67125,1.02724,0.0366775
Greenland,-7.21824,4.48572,1.12603,0.726209,0.717239,0.65452,0.822068,1.06317,0.584964,0.122214
Greenland,8.1208,-4.42991,2.76054,2.05,1.86631,1.56043,1.58436,3.24595,1.68007,0.170107
Greenland,-10.6829,5.0559,2.14926,1.70836,1.586,1.30912,1.61169,2.36522,1.24092,0.179469
Greenland,7.9745,-7.12468,2.83218,2.43527,2.21669,1.84978,2.35607,3.06128,1.92386,0.337077
Greenland,-6.36813,3.5343,1.97992,1.48863,1.26162,1.333,1.19928,2.13626,1.05014,0.155803
Greenland,6.41891,-4.68007,2.52127,1.55042,1.61625,1.79292,1.81502,2.49306,1.39704,0.120449
Greenland,6.63911,-4.83551,2.76242,1.84488,1.74713,1.84723,2.28,2.52816,1.65811,0.356563
Greenland,-3.84735,3.04706,2.20764,1.28736,1.22846,1.22241,1.72383,1.92834,1.30055,0.201287
Greenland,2.36023,-3.31274,1.19535,0.844105,0.713789,0.758021,0.791622,1.29215,0.620023,0.0378885
Greenland,5.22803,-3.894,2.51144,1.78246,1.57319,1.65903,2.11413,2.62248,1.63822,0.146467
Greenland,15.2121,-6.19487,2.03927,1.54903,1.4041,1.17913,1.59854,2.22943,1.26094,0.0634599
Greenland,10.017,-4.0493,2.63806,2.25533,2.08592,1.80579,2.04887,3.38533,1.77162,0.0748221
Greenland,-7.85042,3.59062,3.12171,2.33688,2.11737,1.89379,2.34632,3.4615,1.92148,0.0797884
Greenland,-9.14319,3.64904,3.01875,1.91561,1.64081,1.83586,2.33351,2.9487,1.42933,0.174909
Greenland,-2.10011,2.27623,4.79201,2.82985,2.49524,2.88047,3.04537,6.11233,2.46374,0.227655
Greenland,6.97955,-6.0317,1.91534,1.52691,1.32752,1.10383,1.42191,1.95084,1.07568,0.0557014
Greenland,-0.623827,-0.836255,3.24756,1.6121,1.91532,1.8391,2.15755,2.86808,1.63613,0.242893
Greenland,6.41173,-5.68926,2.30258,1.73497,1.79183,1.40543,1.82195,2.45203,1.20242,0.17744
Greenland,3.93446,-5.8082,2.28005,1.40952,1.5418,1.49931,1.59545,2.33017,1.24549,0.255969
Greenland,11.1093,-5.66022,1.93254,1.67447,1.41896,1.16357,1.50408,2.21277,1.0307,0.20043
Greenland,14.7279,-7.99321,2.02106,1.8232,1.61752,1.15445,1.55658,2.4288,1.09918,0.0965142
Greenland,13.2859,-7.54453,2.33911,1.56723,1.65065,1.3331,1.5693,2.49882,1.15979,0.0767455
Greenland,5.17778,-3.16306,2.72071,1.66678,1.8635,1.73083,1.80398,2.76387,1.35763,0.256532
Greenland,13.8032,-11.2309,1.32905,0.92356,0.966064,0.726809,0.79467,1.6863,0.623446,0.169376
Greenland,8.95897,-9.29556,1.06654,0.797991,0.791961,0.693107,0.72444,1.25622,0.541976,0.152839
Greenland,15.3992,-5.5915,2.39656,1.57945,1.5238,1.67543,1.54134,2.34031,1.24294,0.240492
Greenland,16.1082,-6.24486,1.3733,1.12455,1.04923,0.870797,1.10482,1.597,0.765292,0.153038
Greenland,13.5509,-7.03065,2.49711,1.85886,1.74796,1.42779,1.98694,2.69122,1.41611,0.114023
Greenland,4.13081,-5.10152,2.42234,1.36734,1.46864,1.36725,1.2422,2.51494,1.16074,0.17737
Greenland,-2.87249,2.32935,2.85813,1.68193,2.01076,2.01338,1.65365,2.92165,1.2886,0.235684
Greenland,7.42877,-4.51292,3.00126,2.01761,2.12274,1.63899,2.39533,2.84882,1.89533,0.220811
Greenland,12.0888,-7.21363,2.08734,1.55129,1.56663,1.2068,1.64264,2.06945,1.11842,0.0898396
Greenland,3.78111,-4.40992,1.45066,1.02766,1.08825,1.10029,1.0897,1.47663,0.836727,0.170101
Greenland,1.35472,-3.16454,1.29356,0.857349,0.692868,0.728453,0.841148,1.32621,0.643647,0.0658225
Greenland,9.52952,-5.57943,1.26038,0.961239,0.834864,0.700898,0.85383,1.39408,0.721443,0.0921014
Greenland,6.47784,-3.45368,1.06435,0.816947,0.715187,0.752711,0.75254,1.23484,0.627173,0.0789342
Greenland,3.54868,-2.9023,2.18009,1.49293,1.43499,1.45957,1.30763,2.52682,1.43332,0.111746
Greenland,-10.0334,5.74546,2.69042,1.83759,1.39305,1.55863,1.73443,2.82933,1.60783,0.179852
Greenland,-6.62977,7.28494,4.12401,2.95528,2.5973,2.58196,2.99185,4.2331,2.50687,0.169734
Greenland,-5.81562,3.58208,3.63732,2.38916,2.59839,2.59465,2.79316,3.49178,2.04617,0.37269
Greenland,-10.1483,6.37252,3.66274,2.37404,2.26283,2.3333,2.22655,3.87165,2.01068,0.242425
Greenland,-7.31269,3.80402,2.62103,1.89204,1.76588,1.74846,2.00561,2.65438,1.83757,0.246492
Greenland,-6.16075,3.52123,3.43704,2.63734,2.26685,2.02993,2.52481,3.71811,1.92379,0.257535
Greenland,0.193959,-0.135847,3.54572,2.11166,2.23772,2.51218,2.36629,3.65463,2.06386,0.206431
Greenland,8.98028,-6.48853,2.39385,1.72009,1.58189,1.41107,1.69045,2.48398,1.18776,0.314225
Greenland,11.25,-6.47057,2.62656,2.24916,1.91317,1.65694,2.33616,2.97028,1.47618,0.390037
Greenland,5.77352,-3.59606,3.25883,2.08084,2.32994,2.2406,2.35192,3.53162,1.77767,0.425245
Greenland,4.83488,-2.92472,2.73624,1.86641,1.84377,1.79953,1.85675,2.79607,1.57135,0.306555
